Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,no_node_emb
Ron Milus,2017,Los Angeles Chargers (NFL),defensive backs,D,Sec,3,16,0.812,0.5,0,0,0.26094090938568115,0.3095578253269196,0.3281506299972534,-0.2563551366329193,0.07334001362323761,0.8581879138946533,-0.3923389613628388,0.5458393096923828,0
Gus Bradley,2017,Los Angeles Chargers (NFL),defensive coordinator,DC,DC,2,11,0.688,0.325,0,1,0.40652260184288025,0.4566810429096222,0.02071276120841503,0.05010584369301796,1.3169597387313845,0.6171684265136719,0.20999908447265625,-1.0328680276870728,0
Giff Smith,2017,Los Angeles Chargers (NFL),defensive line,D,DL,3,2,0.375,0.25,0,0,0.6386328935623169,-0.6072416305541992,-0.3106001913547516,0.40614011883735657,-0.35005590319633484,1.134121656417847,-0.1403309553861618,0.6310206055641174,0
Anthony Lynn,2017,Los Angeles Chargers (NFL),head coach,HC,HC,1,17,0.5,0.417,1,0,0.4062522649765015,-0.9399053454399108,0.043896805495023734,-0.2934775948524475,-0.5319346189498901,-0.15849192440509796,-0.9913126230239868,-0.6994829177856445,0
Richard Smith,2017,Los Angeles Chargers (NFL),linebackers,D,LB,3,24,0.812,0.712,0,0,0.40158548951148987,0.2165256589651108,0.2917526364326477,-0.034528564661741264,0.6981748342514038,0.2985111474990845,-0.4590802788734436,-0.06355147063732147,0
Ken Whisenhunt,2017,Los Angeles Chargers (NFL),offensive coordinator,OC,OC,2,20,0.562,0.3,0,1,0.5646167397499084,-0.7929041385650635,-0.11120611429214478,0.6671380400657654,-0.22232957184314728,0.9430117011070251,-0.19295363128185272,0.6337105631828308,0
Pat Meyer,2017,Los Angeles Chargers (NFL),offensive line,O,OL,3,4,0.312,0.312,0,0,0.7527543902397156,0.2802414298057556,0.18971799314022064,-0.947724997997284,0.01140529662370682,0.04624438285827637,-1.1882493495941162,-0.3005515933036804,0
Shane Steichen,2017,Los Angeles Chargers (NFL),quarterbacks,O,QB,3,6,0.312,0.312,0,0,0.384870320558548,-0.1545894742012024,-0.14497482776641846,-0.19492089748382568,-0.6838012933731079,1.5323379039764404,-0.4006566107273102,1.0045665502548218,0
Alfredo Roberts,2017,Los Angeles Chargers (NFL),running backs,O,RB,3,13,0.688,0.641,0,0,0.2473180294036865,-0.6610987782478333,-0.2726127505302429,-0.16569845378398895,0.4150393605232239,0.25120535492897034,-0.413530558347702,0.0042718048207461825,0
John McNulty,2017,Los Angeles Chargers (NFL),tight ends,O,TE,3,13,0.312,0.237,0,0,0.5032070875167847,-0.7814562320709229,-0.17725487053394318,0.20444974303245544,-0.8937509059906006,0.8828216791152954,-0.34492725133895874,0.3403561115264893,0
Nick Sirianni,2017,Los Angeles Chargers (NFL),wide receivers,O,WR,3,8,0.562,0.312,0,0,0.3954394459724426,-0.3240455090999603,0.14012852311134338,0.18260487914085388,-0.8193987607955933,0.9081477522850036,-0.2443014085292816,0.19013503193855288,0
Ron Milus,2018,Los Angeles Chargers (NFL),defensive backs,D,Sec,3,17,0.562,0.45,0,0,0.217732697725296,0.5554443597793579,0.21613413095474246,-0.07910075783729552,-0.00923975184559822,-0.022628054022788998,-0.09915834665298462,1.020065188407898,0
Gus Bradley,2018,Los Angeles Chargers (NFL),defensive coordinator,DC,DC,2,12,0.562,0.3,0,1,0.044616997241973884,0.6780227422714233,0.44634488224983215,0.4441239237785339,0.8814195394515991,-0.3057582676410675,0.13679438829421994,-0.04398056864738464,0
Giff Smith,2018,Los Angeles Chargers (NFL),defensive line,D,DL,3,2,0.562,0.297,0,0,0.6025088429450989,-0.26666060090064997,0.296565055847168,0.4965409636497498,-0.32552871108055115,0.002470534993335605,0.12129013240337372,0.8134694695472717,0
Anthony Lynn,2018,Los Angeles Chargers (NFL),head coach,HC,HC,1,18,0.562,0.438,1,0,0.3670371472835541,-0.6202045083045961,0.6248980760574341,0.5901214480400085,-0.6030656099319458,-0.5595118403434753,-0.6254962086677551,0.04420102760195732,0
Richard Smith,2018,Los Angeles Chargers (NFL),linebackers,D,LB,3,25,0.812,0.662,0,0,0.339532732963562,0.6358181834220886,0.7045599818229675,-0.3022732436656952,0.12864767014980316,-0.5690644979476929,-0.12952986359596252,0.485923171043396,0
Ken Whisenhunt,2018,Los Angeles Chargers (NFL),offensive coordinator,OC,OC,2,21,0.562,0.35,0,1,0.39396071434021,-0.2984251976013184,-0.0014844759134575725,0.5528690218925476,-0.5717205405235289,-0.13680589199066162,0.3934966325759888,1.0741623640060425,0
Pat Meyer,2018,Los Angeles Chargers (NFL),offensive line,O,OL,3,5,0.562,0.437,0,0,0.5130915641784668,-0.05174234509468079,0.7372074127197266,-0.05483802780508995,-0.2467681020498276,-0.22308969497680664,-0.5467136502265929,0.7006729245185852,0
Shane Steichen,2018,Los Angeles Chargers (NFL),quarterbacks,O,QB,3,7,0.562,0.437,0,0,0.3998847901821137,0.055183347314596176,0.5221720933914185,0.1027711182832718,-0.5145130753517151,-0.02815520390868187,-0.21515874564647675,0.9736219644546508,0
Alfredo Roberts,2018,Los Angeles Chargers (NFL),running backs,O,RB,3,14,0.688,0.609,0,0,0.08154813945293428,-0.2121572494506836,0.10120397061109544,0.3673190474510193,-0.02311713993549347,-0.2705036699771881,-0.4014274477958679,0.4968374967575073,0
Rip Scherer,2018,Los Angeles Chargers (NFL),tight ends,O,TE,3,6,0.0,0.0,0,0,0.7284493446350098,-0.13976256549358368,0.778727114200592,-0.2456084340810776,-0.7490416765213013,-0.4098427891731262,-0.36267998814582825,1.0000354051589966,0
Phil McGeoghan,2018,Los Angeles Chargers (NFL),wide receivers,O,WR,3,5,0.562,0.562,0,0,-0.5087615847587585,0.00725494511425495,-0.03633692115545273,1.4792219400405884,0.9617359042167664,0.6323362588882446,-0.27127987146377563,0.0862644612789154,0
Ron Milus,2019,Los Angeles Chargers (NFL),defensive backs,D,Sec,3,18,0.75,0.487,0,0,-0.08228519558906555,0.20647189021110532,-0.2336535155773163,-0.8543898463249207,-0.31675985455513,0.08031546324491501,0.02891094423830509,0.5734556317329407,0
Gus Bradley,2019,Los Angeles Chargers (NFL),defensive coordinator,DC,DC,2,13,0.75,0.4,0,1,-0.11971355974674225,0.6722020506858826,0.28348734974861145,-0.7050786018371582,0.2308603376150131,-0.6246551275253296,0.004333075135946274,0.08238185197114943,0
Giff Smith,2019,Los Angeles Chargers (NFL),defensive line,D,DL,3,2,0.75,0.387,0,0,0.4993918538093567,-0.456186056137085,-0.1659621298313141,-0.5046911239624023,-0.8162070512771606,-0.4019074738025665,0.4733228385448456,0.6485462784767151,0
Anthony Lynn,2019,Los Angeles Chargers (NFL),head coach,HC,HC,1,19,0.75,0.461,1,0,0.13934548199176788,-0.5305705666542053,-0.0624285563826561,0.10486286133527756,-0.9336497783660888,-0.9851312637329102,0.1723482608795166,-0.5488653182983398,0
Richard Smith,2019,Los Angeles Chargers (NFL),linebackers,D,LB,3,26,0.75,0.65,0,0,-0.2587023377418518,0.15139220654964447,0.4940009415149689,-0.9323443174362184,-0.10577750951051712,-0.2971421480178833,-0.17781439423561096,0.21705833077430725,0
Ken Whisenhunt,2019,Los Angeles Chargers (NFL),offensive coordinator,OC,OC,2,22,0.75,0.387,0,1,0.3729153871536255,-0.5572527050971985,-0.4152097702026367,-0.6063923835754395,-0.6033754348754883,-0.08721517771482468,0.7659364342689514,0.33291533589363104,0
Pat Meyer,2019,Los Angeles Chargers (NFL),offensive line,O,OL,3,6,0.75,0.541,0,0,0.3199423551559448,-0.21175189316272736,0.10188842564821243,-0.5071830153465271,-0.6186578869819641,-0.674843430519104,0.008250840939581394,0.544876754283905,0
Shane Steichen,2019,Los Angeles Chargers (NFL),quarterbacks,O,QB,3,8,0.75,0.541,0,0,0.37950074672698975,-0.2736610472202301,-0.00901687890291214,-0.53239905834198,-1.1729464530944824,-0.3275911211967468,0.1293565183877945,0.6204349994659424,0
Shane Steichen,2019,Los Angeles Chargers (NFL),offensive coordinator,OC,OC,2,8,0.75,0.541,0,1,0.37950074672698975,-0.2736610472202301,-0.00901687890291214,-0.53239905834198,-1.1729464530944824,-0.3275911211967468,0.1293565183877945,0.6204349994659424,0
Alfredo Roberts,2019,Los Angeles Chargers (NFL),running backs,O,RB,3,15,0.75,0.625,0,0,-0.03554648533463478,-0.2935906648635864,-0.3053227663040161,-0.38245370984077454,-0.440495491027832,-0.5097523331642151,-0.1422349512577057,0.3678897619247437,0
Rip Scherer,2019,Los Angeles Chargers (NFL),tight ends,O,TE,3,7,0.75,0.75,0,0,0.3164203464984894,-0.4618711173534393,0.09277957677841188,-0.855307936668396,-0.9069482684135436,-0.18853046000003812,-0.029561532661318782,0.4585938453674317,0
Phil McGeoghan,2019,Los Angeles Chargers (NFL),wide receivers,O,WR,3,6,0.75,0.656,0,0,-0.2585999667644501,0.1641729772090912,-0.256417453289032,0.08961032330989838,-0.1152825728058815,-0.7283319234848022,0.4660856425762177,0.7622523307800293,0
John Matsko,2002,Los Angeles Rams (NFL),offensive line,O,OL,3,8,0.0,0.0,0,0,-0.665336549282074,0.044433169066905975,0.4087671339511871,0.30191224813461304,-0.6931979656219482,-0.4474537074565888,0.2777261734008789,-0.3199565708637237,0
Bobby Jackson,2002,Los Angeles Rams (NFL),offensive coordinator,OC,OC,2,17,0.0,0.0,0,1,-0.7997202873229979,-0.029108406975865364,0.20041193068027496,0.5012206435203552,-0.3186737596988678,-0.2550082802772522,0.233319953083992,-0.14254926145076752,0
Bobby Jackson,2002,Los Angeles Rams (NFL),running backs,O,RB,3,17,0.0,0.0,0,0,-0.7997202873229979,-0.029108406975865364,0.20041193068027496,0.5012206435203552,-0.3186737596988678,-0.2550082802772522,0.233319953083992,-0.14254926145076752,0
Lovie Smith,2002,Los Angeles Rams (NFL),defensive coordinator,DC,DC,2,6,0.875,0.663,0,1,-0.6499199867248535,0.5940198302268982,0.5732080340385437,0.7051202654838562,-0.6039324998855591,-0.22066234052181244,0.2650390863418579,0.7594831585884094,0
Bill Kollar,2002,Los Angeles Rams (NFL),defensive line,D,DL,3,13,0.0,0.0,0,0,-1.0019484758377075,0.32650938630104065,0.2802947759628296,1.2977741956710815,-0.6930279731750488,-0.3660687804222107,0.2769865095615387,0.04820294678211212,0
Carl Hairston,2002,Los Angeles Rams (NFL),defensive line,D,DL,3,8,0.0,0.0,0,0,-0.9342235326766968,0.4442056119441986,0.2384539693593979,0.9103123545646667,-0.6786116361618042,-0.3093487322330475,1.1496717929840088,-0.351283997297287,0
Mike Martz,2002,Los Angeles Rams (NFL),head coach,HC,HC,1,10,0.875,0.637,1,0,-0.8204334378242493,-0.1582956314086914,0.16966117918491366,0.6194232106208801,-0.013835156336426737,0.22095388174057007,-0.01284113433212042,0.1580711156129837,0
Mike Haluchak,2002,Los Angeles Rams (NFL),linebackers,D,LB,3,16,0.0,0.0,0,0,-1.0798404216766355,0.11936890333890915,0.4298045039176941,0.5644850134849548,-0.4071462154388428,-0.5601555705070496,0.1979773640632629,-0.1781754195690155,0
Ken Zampese,2002,Los Angeles Rams (NFL),passing game,OC,OC,2,4,0.0,0.0,0,1,-0.983224868774414,0.8043898940086365,1.117089033126831,0.1360255926847458,-0.4111635386943817,0.05902548879384995,0.4765027463436127,0.1254018098115921,0
John Ramsdell,2002,Los Angeles Rams (NFL),quarterbacks,O,QB,3,3,0.0,0.0,0,0,-1.2620558738708496,0.7296630740165709,0.7847602367401123,0.9768497347831726,-1.0248852968215942,-0.4322526454925537,0.5929374098777771,-0.1980043649673462,0
Carlos Mainord,2002,Los Angeles Rams (NFL),secondary,D,Sec,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Wilbert Montgomery,2002,Los Angeles Rams (NFL),tight ends,O,TE,3,5,0.0,0.0,0,0,-1.2771633863449097,0.7281117439270021,0.787377655506134,1.061953902244568,-0.9167348742485046,-0.3639578223228455,0.6056026816368103,-0.2399472743272781,0
Henry Ellard,2002,Los Angeles Rams (NFL),wide receivers,O,WR,3,1,0.0,0.0,0,0,-1.3741871118545532,0.6842215061187744,0.7163332104682922,0.9668216109275818,-0.8925557732582092,-0.3499071002006531,0.3763135075569153,0.005664791911840439,0
John Matsko,2003,Los Angeles Rams (NFL),offensive line,O,OL,3,9,0.438,0.438,0,0,-0.8140987753868103,-0.18718659877777102,-0.17713096737861633,0.2649077177047729,-0.5111370682716371,-0.3393942415714264,0.6027063131332397,-0.20997492969036105,0
Bill Kollar,2003,Los Angeles Rams (NFL),defensive line,D,DL,3,13,0.438,0.438,0,0,-1.3412774801254272,0.16639357805252075,-0.3347928822040558,1.1442588567733765,-0.4876989722251892,-0.8430066108703613,0.7166057229042053,0.3676075041294098,0
Mike Martz,2003,Los Angeles Rams (NFL),head coach,HC,HC,1,11,0.875,0.625,1,0,-1.4071930646896362,-0.027250226587057117,-0.01046877447515726,0.4808124303817749,-0.33200502395629883,-0.4267811179161072,0.3922179937362671,0.07972993701696396,0
Bob Babich,2003,Los Angeles Rams (NFL),linebackers,D,LB,3,0,0.0,0.0,0,0,-0.13903528451919556,-0.1349777728319168,0.6979215741157532,-0.268757164478302,0.10882396250963212,-1.3062902688980105,0.30789485573768616,0.5808720588684082,0
Steve Fairchild,2003,Los Angeles Rams (NFL),offensive coordinator,OC,OC,2,2,0.5,0.5,0,1,0.5677086114883423,0.024049397557973858,0.4499384164810181,0.7763581275939941,-0.2861880362033844,1.3011808395385742,1.1711658239364624,0.3511334955692291,0
Steve Fairchild,2003,Los Angeles Rams (NFL),quarterbacks,O,QB,3,2,0.5,0.5,0,0,0.5677086114883423,0.024049397557973858,0.4499384164810181,0.7763581275939941,-0.2861880362033844,1.3011808395385742,1.1711658239364624,0.3511334955692291,0
Wilbert Montgomery,2003,Los Angeles Rams (NFL),running backs,O,RB,3,6,0.438,0.438,0,0,-1.8545886278152464,0.08643709868192673,-0.051726993173360825,0.6950170993804932,-0.5009420514106749,-1.2276840209960938,0.9944828748703004,-0.08956144005060196,0
Perry Fewell,2003,Los Angeles Rams (NFL),secondary,D,Sec,3,5,0.875,0.55,0,0,-0.1831468492746353,-1.7031517028808594,0.7170828580856323,-0.5603310465812683,-0.8637850284576416,-0.509738028049469,0.1272633969783783,-0.8130229711532593,0
Frank Falks,2003,Los Angeles Rams (NFL),tight ends,O,TE,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Henry Ellard,2003,Los Angeles Rams (NFL),wide receivers,O,WR,3,2,0.438,0.438,0,0,-1.9198038578033447,0.2068222016096115,0.014523327350616457,0.7583523392677307,-0.7433738708496094,-1.2141493558883667,1.0542821884155271,-0.11926768720149995,0
John Ramsdell,2003,Los Angeles Rams (NFL),wide receivers,O,WR,3,4,0.438,0.438,0,0,-1.7291665077209473,0.1716669499874115,-0.09879451245069504,0.7199240922927856,-0.514710009098053,-1.2082371711730957,1.0586957931518557,-0.035148359835147865,0
Joe Vitt,2004,Los Angeles Rams (NFL),linebackers,D,LB,3,22,0.812,0.525,0,0,-0.5434597134590149,0.10774696618318558,-0.2886089384555817,0.2746467590332031,0.5595656037330627,0.02798139303922653,1.2266501188278198,-0.16472874581813812,0
John Matsko,2004,Los Angeles Rams (NFL),offensive line,O,OL,3,10,0.75,0.594,0,0,-0.4272323548793793,0.015801038593053818,-0.05067984014749527,0.2196350395679474,-0.6652299165725708,-0.2921080887317657,1.0219194889068604,-0.2286344319581985,0
Larry Marmie,2004,Los Angeles Rams (NFL),defensive coordinator,DC,DC,2,8,0.312,0.281,0,1,-0.9054567813873292,0.8145339488983154,0.398940235376358,0.036866940557956696,-0.17766180634498596,-0.13392262160778046,0.3207324147224426,0.9860377907752992,0
Bill Kollar,2004,Los Angeles Rams (NFL),defensive line,D,DL,3,13,0.75,0.594,0,0,-0.4274543225765228,0.6433340907096863,0.3080483376979828,0.8657941222190857,-0.6800800561904907,-0.3240672945976257,1.1238185167312622,0.1196194589138031,0
Mike Martz,2004,Los Angeles Rams (NFL),head coach,HC,HC,1,12,0.875,0.7,1,0,-0.6975570917129517,0.5115473866462708,0.1419760286808014,0.31369638442993164,-0.5932873487472534,0.00839016307145357,0.9113963842391968,0.13522769510746002,0
Steve Fairchild,2004,Los Angeles Rams (NFL),offensive coordinator,OC,OC,2,3,0.75,0.667,0,1,0.136676624417305,0.4953276216983795,0.8138257265090942,0.21839283406734467,-0.3433737754821777,0.001307966187596321,1.1122773885726929,-0.18540705740451813,0
John Ramsdell,2004,Los Angeles Rams (NFL),quarterbacks,O,QB,3,5,0.75,0.594,0,0,-0.6394916772842407,0.8103869557380676,0.2138707935810089,0.4252940118312836,-0.8731664419174194,-0.14065325260162356,1.7843644618988037,-0.2390813529491425,0
Wilbert Montgomery,2004,Los Angeles Rams (NFL),running backs,O,RB,3,7,0.75,0.594,0,0,-0.5163439512252808,0.8201417922973633,0.20498012006282806,0.4299035370349884,-0.9466533064842224,-0.04126600548624992,1.6554255485534668,-0.1084826961159706,0
Perry Fewell,2004,Los Angeles Rams (NFL),secondary,D,Sec,3,6,0.875,0.563,0,0,-0.6564485430717468,-0.5065026879310608,0.7127771377563477,-0.1967427134513855,-1.162493109703064,-0.17814870178699493,0.966232180595398,-0.6842525601387024,0
Frank Falks,2004,Los Angeles Rams (NFL),tight ends,O,TE,3,0,0.75,0.75,0,0,-0.6296185851097107,0.6249231696128845,0.3809483349323273,0.3150068521499634,-1.224762797355652,-0.2104334831237793,1.821827054023743,-0.36896681785583496,0
Henry Ellard,2004,Los Angeles Rams (NFL),wide receivers,O,WR,3,3,0.75,0.594,0,0,-0.6162014007568359,0.7717351913452148,0.3874480724334717,0.3631826639175415,-1.025558352470398,-0.17203402519226074,1.657174587249756,-0.1891743391752243,0
Joe Vitt,2005,Los Angeles Rams (NFL),linebackers,D,LB,3,23,0.812,0.521,0,0,-0.7666930556297302,0.04527309164404869,0.026351435109972957,0.3081151247024536,0.3771372735500336,0.1565665304660797,1.1109603643417358,-0.5059760808944702,0
John Matsko,2005,Los Angeles Rams (NFL),offensive line,O,OL,3,11,0.75,0.563,0,0,-0.5542747378349304,-0.2796328663825989,-0.1011352315545082,0.09466154873371124,-0.5229398608207703,0.032425671815872185,1.0149635076522827,-0.4574006199836731,0
Larry Marmie,2005,Los Angeles Rams (NFL),defensive coordinator,DC,DC,2,9,0.5,0.354,0,1,-1.0955781936645508,0.15241646766662598,0.3828156888484955,-0.11354558169841765,-0.553942859172821,-0.01663699932396412,0.5642525553703308,0.1241944283246994,0
Bill Kollar,2005,Los Angeles Rams (NFL),defensive line,D,DL,3,13,0.75,0.563,0,0,-0.3615370988845825,0.10465865582227707,0.4145945012569428,0.3875446617603302,-0.3831257224082947,-0.28161224722862244,1.3628865480422974,-0.20123545825481412,0
Mike Martz,2005,Los Angeles Rams (NFL),head coach,HC,HC,1,13,0.875,0.638,1,0,-0.7243279218673706,-0.08882015943527223,0.40244773030281067,0.1364540457725525,-0.4411228001117706,0.23308682441711426,0.8248666524887085,-0.0858883187174797,0
Steve Fairchild,2005,Los Angeles Rams (NFL),offensive coordinator,OC,OC,2,4,0.75,0.625,0,1,-0.13658873736858368,0.2155855894088745,0.5455204248428345,-0.23554961383342746,-0.7356970906257629,0.2592674493789673,1.2563960552215576,-0.12047290802001953,0
John Ramsdell,2005,Los Angeles Rams (NFL),quarterbacks,O,QB,3,6,0.75,0.563,0,0,-0.9317208528518676,0.11729138344526292,0.4978606402873993,0.015004823915660381,-0.5726225972175598,0.2484477162361145,1.628014087677002,-0.7398622035980225,0
Wilbert Montgomery,2005,Los Angeles Rams (NFL),running backs,O,RB,3,8,0.75,0.563,0,0,-1.0347195863723757,0.17347010970115662,0.4681925773620606,-0.009747102856636049,-0.6634642481803894,0.22264398634433746,1.6440286636352541,-0.7332943677902222,0
Kurt Schottenheimer,2005,Los Angeles Rams (NFL),secondary,D,Sec,3,18,0.625,0.375,0,0,-0.2589795589447021,-0.2753805816173553,0.2742294669151306,-0.016583694145083427,0.34937605261802673,-0.4443495571613312,0.3368702828884125,0.21884538233280185,0
Frank Falks,2005,Los Angeles Rams (NFL),tight ends,O,TE,3,0,0.75,0.625,0,0,-1.2217013835906982,-0.013917306438088415,0.8203263282775879,-0.10391464084386826,-0.8108561038970947,0.3327042758464813,1.6553801298141482,-0.7767618298530579,0
Henry Ellard,2005,Los Angeles Rams (NFL),wide receivers,O,WR,3,4,0.75,0.563,0,0,-0.8659436702728271,0.059925198554992676,0.6515402793884277,-0.04728642851114273,-0.5702873468399048,0.2576049566268921,1.6651015281677246,-0.8277838826179504,0
Rick Venturi,2006,Los Angeles Rams (NFL),linebackers,D,LB,3,22,0.562,0.438,0,0,-0.60049968957901,-0.5314509868621826,-0.14504338800907135,0.10788615792989732,-0.041004307568073266,-0.697015106678009,0.1940636485815048,0.5394173860549927,0
Larry Marmie,2006,Los Angeles Rams (NFL),secondary,D,Sec,3,10,0.5,0.359,0,0,-0.9870086312294006,0.3425527513027191,0.2889723777770996,-0.1351139098405838,-0.5522103905677795,0.07045396417379379,0.4844363033771515,0.5223348140716553,0
Jim Haslett,2006,Los Angeles Rams (NFL),defensive coordinator,DC,DC,2,11,0.562,0.438,0,1,-0.426663875579834,-0.4115605056285858,0.07741829007863997,-0.015994029119610786,-0.5785125494003296,-0.8040948510169983,0.3968997299671173,0.8319633007049559,0
Brian Baker,2006,Los Angeles Rams (NFL),defensive line,D,DL,3,10,0.562,0.5,0,0,0.1749921441078186,-0.33886271715164185,-0.3038834631443024,-0.044879510998725884,1.046136736869812,0.10169947147369383,0.5508981347084045,0.8915988802909851,0
Scott Linehan,2006,Los Angeles Rams (NFL),head coach,HC,HC,1,4,0.562,0.5,1,0,0.5336983203887941,-0.7629218697547913,-0.6789126992225647,-0.5194756388664246,1.3213032484054563,0.2914176881313324,0.591375470161438,0.20757408440113068,0
Greg Olson,2006,Los Angeles Rams (NFL),offensive coordinator,OC,OC,2,4,0.438,0.375,0,1,-0.4629232287406922,-1.094279646873474,0.4964441359043121,-0.10905111581087112,0.8241565227508545,0.3230622112751007,0.3349553048610687,-0.37016335129737854,0
Paul Boudreau,2006,Los Angeles Rams (NFL),offensive line,O,OL,3,19,0.75,0.516,0,0,-0.12455356121063232,-0.487263947725296,-0.5391433835029602,-0.34241610765457153,-0.4224101305007935,-0.8393800854682922,0.5788318514823914,-0.3461892008781433,0
Doug Nussmeier,2006,Los Angeles Rams (NFL),quarterbacks,O,QB,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Wayne Moses,2006,Los Angeles Rams (NFL),running backs,O,RB,3,0,0.0,0.0,0,0,-0.2164721786975861,-0.04514443501830101,-0.5067058205604553,-0.8710920214653015,-0.00907705258578062,0.2727009654045105,0.3198767304420471,-0.26132822036743164,0
Willy Robinson,2006,Los Angeles Rams (NFL),secondary,D,Sec,3,10,0.625,0.3,0,0,-0.2292845398187637,-0.7992087006568909,0.3957836925983429,0.09240154176950456,-0.005689568351954222,-0.4855962991714478,0.2696760296821594,1.2728738784790041,0
Judd Garrett,2006,Los Angeles Rams (NFL),tight ends,O,TE,3,9,0.625,0.438,0,0,-0.25081130862236023,-0.1989465206861496,-1.387916088104248,-0.906693160533905,0.5785490274429321,-0.9996584057807922,0.28359878063201904,1.1219621896743774,0
Henry Ellard,2006,Los Angeles Rams (NFL),wide receivers,O,WR,3,5,0.75,0.516,0,0,-1.7686078548431396,0.2710052728652954,0.8410483598709106,0.16686657071113584,-0.9043918251991272,-0.07154707610607147,0.971777617931366,-0.14685964584350586,0
Rick Venturi,2007,Los Angeles Rams (NFL),linebackers,D,LB,3,23,0.562,0.458,0,0,-0.35067018866539,-0.07077111303806305,0.0297215785831213,-0.6527777910232544,0.12755131721496582,-0.8149496912956238,0.1837185025215149,0.3702566027641296,0
Jim Haslett,2007,Los Angeles Rams (NFL),defensive coordinator,DC,DC,2,12,0.562,0.45,0,1,-0.0761818215250969,-0.10118291527032852,0.26715704798698425,-0.7758299708366394,-0.05807045474648476,-0.8452531695365906,0.3509061634540558,0.5062646269798279,0
Brian Baker,2007,Los Angeles Rams (NFL),defensive line,D,DL,3,11,0.562,0.5,0,0,-0.4194464087486267,-0.4726645946502686,0.717127799987793,-0.5208585262298584,0.7827654480934143,0.01739493384957314,0.4613609313964844,0.6181436777114868,0
Scott Linehan,2007,Los Angeles Rams (NFL),head coach,HC,HC,1,5,0.562,0.5,1,0,0.007807561196386814,-0.6223887205123901,0.4479332864284515,-0.797939121723175,1.0332849025726318,0.14818285405635834,0.3512860834598541,0.4943563938140869,0
Greg Olson,2007,Los Angeles Rams (NFL),offensive coordinator,OC,OC,2,5,0.5,0.406,0,1,-0.4389843940734863,-0.9857877492904664,0.4238048195838928,-0.28600338101387024,0.7818286418914795,-0.2558359503746033,0.08931722491979599,-0.12041954696178435,0
Paul Boudreau,2007,Los Angeles Rams (NFL),offensive line,O,OL,3,20,0.75,0.512,0,0,0.2319556474685669,-0.5223919749259949,-0.08514305204153061,-0.5139262676239014,-0.009064624086022377,-0.6478736996650696,0.2099756896495819,0.30437785387039185,0
Doug Nussmeier,2007,Los Angeles Rams (NFL),quarterbacks,O,QB,3,1,0.5,0.5,0,0,-0.2808965742588043,-0.4977200925350189,0.7455092072486877,-0.9631945490837096,0.8057675957679749,-0.6467215418815613,0.2699330747127533,0.531399667263031,0
Wayne Moses,2007,Los Angeles Rams (NFL),running backs,O,RB,3,1,0.5,0.5,0,0,-0.0031227238941937685,-0.347525030374527,-0.18105563521385196,-0.4712193012237549,0.553062379360199,0.04531698673963547,0.29100248217582697,0.1577102690935135,0
Willy Robinson,2007,Los Angeles Rams (NFL),secondary,D,Sec,3,11,0.625,0.333,0,0,-0.3181831240653992,-0.4255786240100861,0.6118568181991577,-0.7608893513679504,0.20172564685344696,-0.6099772453308105,0.0615849569439888,0.7402296662330627,0
Judd Garrett,2007,Los Angeles Rams (NFL),tight ends,O,TE,3,10,0.625,0.45,0,0,-0.28040072321891785,-0.2698602080345154,-0.09607000648975372,-1.0181872844696045,0.5257884860038757,-0.4027626216411591,-0.07151350378990172,1.0525679588317869,0
Henry Ellard,2007,Los Angeles Rams (NFL),wide receivers,O,WR,3,6,0.75,0.513,0,0,-0.7589137554168701,0.11124015599489212,0.6233406066894531,-0.7566014528274536,-0.11835364252328873,-0.4588002264499664,0.3746581375598908,-0.1593932956457138,0
Rick Venturi,2008,Los Angeles Rams (NFL),linebackers,D,LB,3,24,0.5,0.366,0,0,-0.2943123281002045,-0.1887330561876297,-0.2790205478668213,-0.5725498199462891,0.1023596003651619,-0.9496305584907532,0.18236720561981198,0.2504113912582397,0
Art Valero,2008,Los Angeles Rams (NFL),running backs,O,RB,3,6,0.688,0.437,0,0,0.0016542916418984532,0.031394414603710175,-0.961374819278717,-0.454117476940155,0.6809709072113037,0.5652377009391785,0.0204827319830656,-0.6982567310333252,0
Jim Haslett,2008,Los Angeles Rams (NFL),defensive coordinator,DC,DC,2,13,0.5,0.375,0,1,-0.10659420490264893,-0.3307659924030304,-0.1327715665102005,-0.6382930874824524,-0.16975176334381106,-1.145704746246338,0.11251859366893767,0.20073993504047394,0
Brian Baker,2008,Los Angeles Rams (NFL),defensive line,D,DL,3,12,0.562,0.462,0,0,-0.23107272386550906,-0.945562183856964,0.17013268172740936,-0.4899090826511383,0.25324416160583496,-0.6583409905433655,0.5143994688987732,0.5412514209747314,0
