Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,no_node_emb
Ron Meeks,2007,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,16,0.875,0.75,0,1,-0.2307803928852081,-0.4221775233745575,0.3016239106655121,-0.6252890229225159,-0.03030304238200188,-0.7634916901588441,-0.06612059473991394,0.13615797460079193,0
John Teerlinck,2007,Indianapolis Colts (NFL),defensive line,D,DL,3,18,0.875,0.75,0,0,-0.008008507080376148,0.17911483347415924,0.263413280248642,-1.286835551261902,-0.08291661739349365,-0.6592495441436768,-0.3680006265640259,0.17150337994098666,0
Tony Dungy,2007,Indianapolis Colts (NFL),head coach,HC,HC,1,26,0.875,0.75,1,0,-0.32430240511894226,-0.30595511198043823,0.2278535515069961,-1.0545231103897097,-0.14188215136528015,-0.9300504326820374,-0.5365504026412964,0.0038269707001745705,0
Mike Murphy,2007,Indianapolis Colts (NFL),linebackers,D,LB,3,17,0.875,0.75,0,0,-0.4589553773403168,-0.4826796650886536,0.4930293262004852,-0.5094536542892456,-0.1672283560037613,-0.9938951730728148,-0.03007975593209267,-0.21621447801589969,0
Tom Moore,2007,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,30,0.875,0.75,0,1,-0.4840798676013946,-0.5011496543884277,0.402668833732605,-0.8070213794708252,0.2538277208805084,-1.3295960426330566,-0.17848701775074005,-0.1540590524673462,0
Howard Mudd,2007,Indianapolis Colts (NFL),offensive line,O,OL,3,33,0.875,0.75,0,0,-0.4430509805679321,-0.7411430478096008,0.3725888729095459,-0.5551312565803528,0.13472452759742734,-1.1262177228927612,-0.2826792299747467,0.02460100688040256,0
Gene Huey,2007,Indianapolis Colts (NFL),running backs,O,RB,3,1,0.875,0.75,0,0,-0.5446435809135437,-0.6989025473594666,0.8168062567710876,-1.285560131072998,-0.13582052290439606,-1.579681634902954,-0.7172139286994934,-0.4192104637622833,0
Rod Perry,2007,Indianapolis Colts (NFL),secondary,D,Sec,3,16,0.688,0.55,0,0,-0.4609719216823578,0.24543608725070956,0.4229224622249603,-0.5104316473007202,-0.6138982176780701,-0.2635279893875122,0.9570677280426024,0.18003034591674805,0
Ricky Thomas,2007,Indianapolis Colts (NFL),tight ends,O,TE,3,10,0.875,0.792,0,0,-0.5495535731315613,-0.5426196455955505,0.6972823143005371,-1.0692734718322754,-0.32405173778533936,-1.3911402225494385,-1.0206729173660278,-0.39389610290527344,0
Clyde Christensen,2007,Indianapolis Colts (NFL),wide receivers,O,WR,3,11,0.875,0.75,0,0,-0.10235240310430528,-0.4781807661056519,0.4660916030406952,-0.7748368978500366,-0.20368435978889465,-1.0505526065826416,-0.8154831528663635,0.02255559340119362,0
Alan Williams,2008,Indianapolis Colts (NFL),defensive backs,D,Sec,3,7,0.812,0.781,0,0,-0.8248460292816162,-0.7359492778778076,0.793060839176178,-1.2574870586395264,0.4694117307662964,-1.7189737558364868,-1.33990478515625,-1.0054943561553955,0
Ron Meeks,2008,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,17,0.875,0.787,0,1,-0.23064450919628146,-0.4127916991710663,0.26631855964660645,-0.5463854670524597,0.15657563507556915,-0.9193537831306458,-0.4495626389980316,-0.15127329528331754,0
John Teerlinck,2008,Indianapolis Colts (NFL),defensive line,D,DL,3,19,0.875,0.787,0,0,0.041170384734868996,-0.109357587993145,0.17846155166625974,-1.2986012697219849,0.15052065253257751,-0.16485273838043213,-0.4774369895458221,-0.06457871943712233,0
Tony Dungy,2008,Indianapolis Colts (NFL),head coach,HC,HC,1,27,0.875,0.787,1,0,-0.13925129175186154,-0.2928934395313263,0.32810673117637634,-0.9081043601036072,0.3101291358470917,-1.0086426734924316,-0.9616320133209229,-0.3837078511714935,0
Mike Murphy,2008,Indianapolis Colts (NFL),linebackers,D,LB,3,18,0.875,0.787,0,0,-0.5467927455902101,-0.5708392262458801,0.4753000140190125,-0.5746468901634216,0.0007579184602946043,-0.9903855323791504,-0.30334970355033875,-0.4848243594169617,0
Tom Moore,2008,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,31,0.875,0.787,0,1,-0.4737744927406311,-0.3500581383705139,0.20753079652786252,-0.7743434906005859,0.4646904170513153,-1.2930442094802856,-0.4877538681030274,-0.461762547492981,0
Howard Mudd,2008,Indianapolis Colts (NFL),offensive line,O,OL,3,34,0.875,0.787,0,0,-0.4730530083179474,-0.44477537274360657,0.31031912565231323,-0.4911714196205139,0.36706021428108215,-1.021138310432434,-0.4100804030895233,-0.1873880922794342,0
Gene Huey,2008,Indianapolis Colts (NFL),running backs,O,RB,3,1,0.875,0.787,0,0,-0.7168689370155334,-0.7103955149650574,0.7969223856925964,-1.4068440198898315,0.4644463062286377,-1.6197265386581419,-1.2514309883117676,-1.0751349925994873,0
Ricky Thomas,2008,Indianapolis Colts (NFL),tight ends,O,TE,3,11,0.875,0.797,0,0,-0.2696558833122253,-0.3399130403995514,0.7595435380935669,-1.3712660074234009,-0.04554721340537071,-1.3487206697463991,-1.3627244234085083,-1.1091078519821167,0
Clyde Christensen,2008,Indianapolis Colts (NFL),wide receivers,O,WR,3,12,0.875,0.787,0,0,-0.0006170450360514224,-0.3603795766830444,0.5256043672561646,-1.0577566623687744,0.04655605927109718,-1.4017980098724363,-1.1004656553268433,-0.7578892111778259,0
Clyde Christensen,2009,Indianapolis Colts (NFL),wide receivers,O,WR,3,13,0.875,0.787,0,0,0.34858524799346924,-0.3646300733089447,0.9562665224075316,-1.0195646286010742,-0.41106557846069336,-0.5188381075859071,-1.180298924446106,-0.3990180790424347,0
Alan Williams,2009,Indianapolis Colts (NFL),defensive backs,D,Sec,3,8,0.812,0.771,0,0,0.15754783153533936,-0.9706758260726928,1.4356586933135986,-0.9670251607894896,-0.3805219829082489,-0.9742507934570312,-1.560932159423828,-0.2556651830673218,0
Larry Coyer,2009,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,10,0.812,0.625,0,1,0.3512128293514252,0.09741190820932387,0.09854747354984283,-1.2682151794433594,-0.025290969759225845,0.7313082814216614,-0.3611989915370941,0.08081858605146408,0
John Teerlinck,2009,Indianapolis Colts (NFL),defensive line,D,DL,3,20,0.875,0.787,0,0,0.023615680634975437,-0.580016553401947,0.3133557736873627,-0.9530126452445984,-0.0579742006957531,0.2371009141206741,-0.7861629724502563,-0.08422810584306717,0
Jim Caldwell,2009,Indianapolis Colts (NFL),head coach,HC,HC,1,8,0.875,0.803,1,0,0.3595503866672516,-0.15840278565883634,1.2663660049438477,-0.8708510994911194,-0.2903496026992798,-0.4472334086894989,-1.3069459199905396,-0.09134238213300704,0
Mike Murphy,2009,Indianapolis Colts (NFL),linebackers,D,LB,3,19,0.875,0.787,0,0,-0.028277089819312092,-0.6964736580848694,0.653684139251709,-0.45072817802429205,-0.461944729089737,-0.5645220875740051,-0.3218509554862976,-0.08884304761886598,0
Tom Moore,2009,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,32,0.875,0.787,0,1,0.0910065770149231,-0.7687035202980042,0.5638951659202576,-0.5829396843910217,0.01140935067087412,-0.8207321166992188,-0.6600715517997742,-0.16459029912948608,0
Howard Mudd,2009,Indianapolis Colts (NFL),offensive line,O,OL,3,35,0.875,0.787,0,0,0.09748779237270357,-0.6025736927986145,0.7777221798896791,-0.4403490126132965,0.01273762248456478,-0.4570515155792236,-0.5237504839897156,0.1605069935321808,0
Frank Reich,2009,Indianapolis Colts (NFL),quarterbacks,O,QB,3,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Gene Huey,2009,Indianapolis Colts (NFL),running backs,O,RB,3,1,0.875,0.787,0,0,0.13745836913585666,-1.1550371646881104,1.3751933574676514,-0.9961846470832824,-0.5077464580535889,-0.8966324329376221,-1.4760171175003052,-0.3089697360992432,0
Ricky Thomas,2009,Indianapolis Colts (NFL),tight ends,O,TE,3,12,0.875,0.787,0,0,0.34032368659973145,-0.4987562000751496,1.188385009765625,-1.079281449317932,-0.4622159898281098,-0.5928797125816345,-1.3999117612838743,-0.37777814269065857,0
Alan Williams,2010,Indianapolis Colts (NFL),defensive backs,D,Sec,3,9,0.875,0.797,0,0,0.2771979868412018,-0.868941068649292,1.70693039894104,-0.5806417465209961,-0.5811234712600708,-0.6156324744224548,-0.8430355787277222,-0.16619865596294406,0
Larry Coyer,2010,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,11,0.875,0.675,0,1,0.5530307292938232,-0.8045480847358704,0.5783835053443909,-0.6834592819213867,0.08855316787958145,0.5138721466064453,-0.6268782615661621,-0.20207300782203674,0
John Teerlinck,2010,Indianapolis Colts (NFL),defensive line,D,DL,3,21,0.875,0.812,0,0,0.2141948640346527,-0.9600040316581726,0.5941967368125916,-0.4620867967605591,-0.0034730399493128057,-0.017761658877134327,-0.769016683101654,-0.2492945641279221,0
Jim Caldwell,2010,Indianapolis Colts (NFL),head coach,HC,HC,1,9,0.875,0.821,1,0,0.7750874161720276,-0.4096424877643585,1.3982486724853516,-0.7668936848640442,-0.3060930967330933,-0.4359550476074219,-1.0259848833084106,-0.06089287623763085,0
Mike Murphy,2010,Indianapolis Colts (NFL),linebackers,D,LB,3,20,0.875,0.812,0,0,0.08559202402830124,-0.5518929362297058,0.7098988890647888,-0.2423994690179825,-0.617588222026825,-0.5935835838317871,-0.0924302339553833,-0.035977616906166084,0
Clyde Christensen,2010,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,14,0.875,0.823,0,1,0.7773168683052063,-0.5842639207839966,1.1976965665817259,-0.5493117570877075,-0.4282251298427582,-0.5392310619354248,-0.8425207734107971,-0.17497827112674713,0
Pete Metzelaars,2010,Indianapolis Colts (NFL),offensive line,O,OL,3,6,0.0,0.0,0,0,0.6685912013053894,-0.9660133123397828,1.8341046571731567,-0.4904497563838959,-0.4660784900188446,-0.8563855886459351,-0.8912853598594666,-0.1652054339647293,0
Frank Reich,2010,Indianapolis Colts (NFL),quarterbacks,O,QB,3,2,0.875,0.875,0,0,0.5842227935791016,-1.1297835111618042,1.9444030523300169,-0.6668887734413147,-0.5114231109619141,-0.8147062063217163,-1.2869226932525637,-0.08954072743654251,0
Gene Huey,2010,Indianapolis Colts (NFL),running backs,O,RB,3,1,0.875,0.812,0,0,0.2630433738231659,-0.9108780026435852,1.7108871936798096,-0.5407097339630127,-0.6982702612876892,-0.7315064668655396,-0.8264905214309692,-0.1975478231906891,0
Ricky Thomas,2010,Indianapolis Colts (NFL),tight ends,O,TE,3,13,0.875,0.812,0,0,0.6425220370292664,-0.5788460969924927,1.6922924518585205,-0.7679426074028015,-0.5094559192657471,-0.4403683841228485,-0.9388655424118042,-0.16132444143295288,0
Ron Turner,2010,Indianapolis Colts (NFL),wide receivers,O,WR,3,9,0.812,0.588,0,0,0.3772964179515839,0.00022687968157697472,0.5418567657470703,-0.9486715197563172,-0.5088939070701599,0.24585673213005066,-0.3444376885890961,0.5410429835319519,0
Alan Williams,2011,Indianapolis Colts (NFL),defensive backs,D,Sec,3,10,0.875,0.762,0,0,1.1123570203781128,-0.2610170841217041,1.6070727109909058,-0.10007525235414504,-0.5753725171089172,-0.9922055602073668,-0.6473463177680969,0.14347602427005768,0
Larry Coyer,2011,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,12,0.875,0.637,0,1,0.7334242463111877,-0.8425958752632141,0.7857367396354675,-0.011597601696848871,0.17613500356674194,0.17751184105873108,-0.4735041260719299,-0.19233228266239166,0
John Teerlinck,2011,Indianapolis Colts (NFL),defensive line,D,DL,3,22,0.875,0.762,0,0,0.41590762138366705,-0.7942916750907898,0.808584451675415,-0.044499088078737266,-0.11540091782808305,-0.2799431681632996,-0.5393610596656799,-0.09175363928079604,0
Jim Caldwell,2011,Indianapolis Colts (NFL),head coach,HC,HC,1,10,0.875,0.771,1,0,1.4717276096343994,-0.14384736120700836,1.3455837965011597,0.010346821509301662,-0.16552908718585968,-0.6766608953475952,-0.8036689162254333,-0.3035584986209869,0
Mike Murphy,2011,Indianapolis Colts (NFL),linebackers,D,LB,3,21,0.875,0.762,0,0,0.6727229952812195,-0.14901548624038696,0.7503887414932251,0.0708882063627243,-0.7712563872337341,-0.7928897142410278,-0.11302778124809265,0.22372497618198395,0
Clyde Christensen,2011,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,15,0.875,0.781,0,1,1.3542801141738892,-0.19597113132476807,1.3055155277252195,0.13798674941062927,-0.3867338001728058,-0.7440245151519775,-0.7127531170845032,-0.2385185956954956,0
Pete Metzelaars,2011,Indianapolis Colts (NFL),offensive line,O,OL,3,7,0.625,0.625,0,0,1.5200947523117063,-0.04908553883433342,1.7899423837661743,-0.033885952085256583,-0.6512859463691711,-1.0367313623428345,-0.6307988166809082,0.14767076075077054,0
Ron Turner,2011,Indianapolis Colts (NFL),quarterbacks,O,QB,3,10,0.812,0.575,0,0,0.8367862701416016,0.018300993368029598,1.1687684059143066,-0.4078525602817536,-0.4864146411418915,-0.31038251519203186,-0.3472184538841248,-0.054561469703912735,0
David Walker,2011,Indianapolis Colts (NFL),running backs,O,RB,3,0,0.0,0.0,0,0,1.0521426200866701,0.7245113849639893,0.13816379010677338,-1.2557096481323242,0.2949065864086151,-0.7923212051391602,0.02357834205031395,-0.24427175521850586,0
Ricky Thomas,2011,Indianapolis Colts (NFL),tight ends,O,TE,3,14,0.875,0.762,0,0,1.3517853021621704,-0.21506614983081815,1.6523399353027344,0.07171572744846344,-0.3892067670822144,-0.7032012939453125,-0.6689940690994263,-0.16983962059020996,0
Frank Reich,2011,Indianapolis Colts (NFL),wide receivers,O,WR,3,3,0.875,0.75,0,0,1.485323429107666,-0.2997621297836304,1.7010018825531006,0.0549364797770977,-0.4926158785820007,-0.8827380537986755,-0.8228299617767334,-0.031969815492630005,0
Greg Manusky,2012,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,11,0.5,0.425,0,1,0.26827120780944824,-0.7318882942199707,0.06638646870851518,-1.0274356603622437,-0.6451950073242188,-0.6877089738845825,0.36759987473487854,0.2359348088502884,0
Gary Emanuel,2012,Indianapolis Colts (NFL),defensive line,D,DL,3,2,0.0,0.0,0,0,0.5057756304740906,-0.398145467042923,-0.007430145516991615,-0.2213936746120453,-0.1922839730978012,-0.2292076647281647,0.9570994973182678,0.12038075178861618,0
Chuck Pagano,2012,Indianapolis Colts (NFL),head coach,HC,HC,1,10,0.75,0.688,1,0,0.58185213804245,-0.1248784288764,-0.3240119218826294,-0.05486615002155304,-0.08653517067432404,-0.2772575616836548,0.6378820538520813,-0.6610262393951416,0
Jeff FitzGerald,2012,Indianapolis Colts (NFL),linebackers,D,LB,3,18,0.625,0.4,0,0,-0.1396939903497696,-0.17493535578250885,-0.0164738018065691,-0.6428434252738953,-0.9341253638267516,-0.3031124174594879,0.16127550601959229,-0.8092082738876343,0
Bruce Arians,2012,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,19,0.75,0.687,0,1,0.3850356042385101,0.09451961517333984,-0.4928916692733765,0.6644447445869446,-0.6034538149833679,-0.4971627593040466,-0.15507860481739044,-0.342268168926239,0
Harold Goodwin,2012,Indianapolis Colts (NFL),offensive line,O,OL,3,8,0.0,0.0,0,0,0.7578160166740417,0.4630105495452881,-0.8672659993171692,1.4128003120422363,-0.6554986238479614,-0.3233494162559509,0.4519486129283905,-0.7565459609031677,0
Clyde Christensen,2012,Indianapolis Colts (NFL),quarterbacks,O,QB,3,16,0.875,0.677,0,0,0.8522138595581055,-0.17644554376602173,0.8307476043701172,0.44139033555984497,-1.128954529762268,-0.2958051860332489,-0.8479840755462646,-0.63834148645401,0
David Walker,2012,Indianapolis Colts (NFL),running backs,O,RB,3,1,0.125,0.125,0,0,1.465949296951294,-0.18474029004573825,0.08573610335588455,-0.14188675582408905,-0.4425993859767914,-0.2394186407327652,-0.5105111598968506,-0.6756411194801331,0
Roy Anderson,2012,Indianapolis Colts (NFL),safeties,D,Sec,3,7,0.75,0.75,0,0,0.664664626121521,-0.11188329756259917,-0.2636008858680725,-0.4502196311950684,-0.5097622871398926,0.2941130101680756,1.3230948448181152,-0.7416806817054749,0
Mike Gillhamer,2012,Indianapolis Colts (NFL),secondary,D,Sec,3,8,0.75,0.453,0,0,-0.7819677591323853,-1.0745086669921875,-0.9800258874893188,-0.2662127315998077,-0.59638512134552,0.0934247225522995,-0.10781142860651016,0.4886844158172608,0
Alfredo Roberts,2012,Indianapolis Colts (NFL),tight ends,O,TE,3,9,0.625,0.388,0,0,0.4563915431499481,-0.17355908453464508,-0.414214700460434,0.4083173871040344,0.024587325751781464,-0.15996508300304413,0.2307912260293961,-0.9002400040626526,0
Charlie Williams,2012,Indianapolis Colts (NFL),wide receivers,O,WR,3,6,0.0,0.0,0,0,1.4126371145248413,-0.2741539478302002,1.3840420246124268,0.4755106270313263,-1.1390559673309326,-0.4163024127483368,-0.7268391251564026,-0.946903109550476,0
Greg Manusky,2013,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,12,0.688,0.5,0,1,0.4164718687534332,-0.446563184261322,-0.2690029144287109,-0.3083703815937042,-1.2384973764419556,-0.5392977595329285,-0.27986112236976624,-0.06630133837461473,0
Gary Emanuel,2013,Indianapolis Colts (NFL),defensive line,D,DL,3,3,0.688,0.688,0,0,0.6328501105308533,-0.25681647658348083,-0.16687986254692078,0.4827355742454529,-0.6902442574501038,-0.2727394700050354,0.2361748069524765,-0.1244179755449295,0
Chuck Pagano,2013,Indianapolis Colts (NFL),head coach,HC,HC,1,11,0.75,0.688,1,0,0.5686106085777283,0.09526245296001434,-0.3286430537700653,0.6273655891418457,-0.6315398216247559,-0.2980472445487976,-0.03810010850429535,-0.5159318447113037,0
Jeff FitzGerald,2013,Indianapolis Colts (NFL),linebackers,D,LB,3,19,0.688,0.475,0,0,0.2352883815765381,0.07399871945381165,-0.14530932903289795,0.14430351555347445,-1.1623413562774658,-0.2849582731723785,-0.08716082572937013,-0.528485894203186,0
Pep Hamilton,2013,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,7,0.562,0.5,0,1,0.4136189222335816,-1.3973257541656494,-0.012813892215490341,0.3281092941761017,-0.5237610936164856,0.3721053004264832,-0.2873012721538544,-0.25179341435432434,0
Joe Gilbert,2013,Indianapolis Colts (NFL),offensive line,O,OL,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Clyde Christensen,2013,Indianapolis Colts (NFL),quarterbacks,O,QB,3,17,0.875,0.656,0,0,0.7566834092140198,0.17543545365333554,0.4160000085830689,0.832895040512085,-1.10727059841156,0.2951606810092926,-1.106061935424805,-0.028405312448740005,0
David Walker,2013,Indianapolis Colts (NFL),running backs,O,RB,3,2,0.688,0.406,0,0,1.0459671020507812,0.02693864144384861,-0.3378817141056061,0.8249372243881226,-0.7664645910263062,0.1916521042585373,-0.7991624474525452,-0.30708083510398865,0
Roy Anderson,2013,Indianapolis Colts (NFL),safeties,D,Sec,3,8,0.75,0.729,0,0,1.1817307472229004,-0.05704164505004883,-0.10580608248710632,0.7431704998016357,-1.231709599494934,0.010244594886898994,-0.35687118768692017,-0.489111840724945,0
Mike Gillhamer,2013,Indianapolis Colts (NFL),secondary,D,Sec,3,9,0.75,0.516,0,0,-0.316691130399704,-0.04712479189038277,-0.4754388332366944,-0.09002765268087387,-0.762211263179779,0.06393587589263916,-0.44255760312080383,-0.03441756218671799,0
Alfredo Roberts,2013,Indianapolis Colts (NFL),tight ends,O,TE,3,10,0.688,0.4,0,0,0.2855622470378876,0.3089134693145752,-0.2241047024726868,0.73321133852005,-0.4821341335773468,-0.35158973932266235,-0.434654712677002,-0.6831419467926025,0
Charlie Williams,2013,Indianapolis Colts (NFL),wide receivers,O,WR,3,7,0.688,0.688,0,0,0.9853508472442628,0.1475977897644043,0.4631269872188568,0.9332503676414491,-1.3741097450256348,0.10365304350852966,-0.9699604511260986,-0.44570392370224,0
Greg Manusky,2014,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,13,0.688,0.55,0,1,0.3784303069114685,-0.3489666283130646,-0.27297937870025635,0.0073141283355653295,-1.2758569717407229,-0.5523147583007812,-0.20212547481060028,0.4835754930973053,0
Gary Emanuel,2014,Indianapolis Colts (NFL),defensive line,D,DL,3,4,0.688,0.688,0,0,0.3005230128765106,-0.0591794066131115,-0.2348707765340805,0.5230699181556702,-0.6274293065071106,-0.4008603692054749,0.015289278700947763,0.4358945190906525,0
Chuck Pagano,2014,Indianapolis Colts (NFL),head coach,HC,HC,1,12,0.75,0.688,1,0,0.0005267020314931871,0.371844083070755,-0.32380402088165283,0.6088832020759583,-0.6969855427742004,-0.5229687094688416,-0.0885176807641983,0.2077368199825287,0
Jeff FitzGerald,2014,Indianapolis Colts (NFL),linebackers,D,LB,3,20,0.688,0.563,0,0,0.03788834437727928,0.011848608031868936,0.12675677239894867,0.4989521503448486,-1.1047254800796509,-0.30529701709747314,0.1424112319946289,0.35326272249221796,0
Pep Hamilton,2014,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,8,0.688,0.563,0,1,0.3838253319263458,-0.740154504776001,-0.14605720341205594,0.923462450504303,-0.5683616995811462,-0.4204203486442566,-0.8131316900253296,0.16085682809352875,0
Joe Gilbert,2014,Indianapolis Colts (NFL),offensive line,O,OL,3,1,0.688,0.688,0,0,1.053352952003479,0.035805098712444305,-0.532435417175293,0.8623247742652893,-1.7741776704788208,-0.4302656650543213,-0.2970312535762787,0.835895836353302,0
Clyde Christensen,2014,Indianapolis Colts (NFL),quarterbacks,O,QB,3,18,0.875,0.646,0,0,1.0289684534072876,-0.12579940259456635,0.4841742515563965,0.7365350127220154,-0.7017809152603149,-0.08372067660093307,-0.42886072397232056,0.8070627450942993,0
David Walker,2014,Indianapolis Colts (NFL),running backs,O,RB,3,3,0.688,0.5,0,0,0.46946781873703,0.05151835083961487,-0.2922142744064331,0.9667383432388306,-0.5905011892318726,0.1639006733894348,-0.598358690738678,0.6127071976661682,0
Roy Anderson,2014,Indianapolis Colts (NFL),safeties,D,Sec,3,9,0.75,0.719,0,0,0.9272883534431458,-0.10113070160150528,-0.4631163477897644,0.75047767162323,-1.2776225805282593,-0.2625264525413513,0.058622617274522774,0.9102409482002258,0
Mike Gillhamer,2014,Indianapolis Colts (NFL),secondary,D,Sec,3,10,0.688,0.5,0,0,0.12002148479223253,-0.3427225649356842,-0.3867957293987274,-0.3054579496383667,-0.8460817337036133,-0.04849692806601525,-0.15056905150413513,0.8192928433418274,0
Alfredo Roberts,2014,Indianapolis Colts (NFL),tight ends,O,TE,3,11,0.688,0.488,0,0,-0.04206378385424614,0.4784120917320252,-0.014950834214687347,0.38125520944595337,-0.44250139594078064,-0.44446226954460144,-0.2302097678184509,0.2798215448856354,0
Charlie Williams,2014,Indianapolis Colts (NFL),wide receivers,O,WR,3,8,0.688,0.688,0,0,1.160552144050598,-0.035975482314825065,0.5028436779975891,0.9069051742553712,-1.0889811515808103,-0.29835548996925354,-0.38955989480018616,0.7472299337387085,0
Rob Chudzinski,2015,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,11,0.562,0.437,0,1,-0.0697016790509224,0.061711043119430535,-0.13502302765846252,0.05018428340554237,-1.0005178451538086,0.10586002469062804,-0.2074411660432816,1.071725845336914,0
Greg Manusky,2015,Indianapolis Colts (NFL),defensive coordinator,DC,DC,2,14,0.688,0.588,0,1,0.2909438908100128,-0.04282371327280998,-0.017054872587323192,-0.14923679828643802,-1.3138372898101809,-0.4545777142047882,-0.34636709094047546,0.6274523735046387,0
Gary Emanuel,2015,Indianapolis Colts (NFL),defensive line,D,DL,3,5,0.688,0.688,0,0,0.00498507684096694,0.327879399061203,0.210058867931366,0.1679770052433014,-0.3282653391361237,-0.5113995075225829,-0.1451074630022049,0.985046923160553,0
Chuck Pagano,2015,Indianapolis Colts (NFL),head coach,HC,HC,1,13,0.75,0.713,1,0,-0.406440407037735,0.2267480343580246,-0.03738246858119965,-0.21282854676246646,-0.6040903925895691,-0.4231643676757813,-0.17999450862407684,0.6101537942886353,0
Jeff FitzGerald,2015,Indianapolis Colts (NFL),linebackers,D,LB,3,21,0.688,0.575,0,0,-0.4634541273117066,0.1327703446149826,0.15921561419963834,0.1584441363811493,-0.9873400330543518,-0.4823843240737915,-0.02588487043976784,0.635113000869751,0
Pep Hamilton,2015,Indianapolis Colts (NFL),offensive coordinator,OC,OC,2,9,0.688,0.688,0,1,-0.1421196460723877,-0.27835533022880554,0.485268384218216,0.11810392886400226,-0.3578823208808899,-0.9275572299957277,-0.9557832479476928,0.7102257013320923,0
Hal Hunter,2015,Indianapolis Colts (NFL),offensive line,O,OL,3,0,0.562,0.484,0,0,0.8232031464576721,-0.2479611039161682,0.021733595058321956,0.10891620069742204,-1.7972259521484375,-0.32937899231910706,-0.3572174906730652,1.083906888961792,0
Joe Gilbert,2015,Indianapolis Colts (NFL),offensive line,O,OL,3,2,0.688,0.688,0,0,-0.7507575154304504,0.04822762310504913,0.1440146118402481,0.3808727562427521,-1.2598733901977541,-0.2839463949203491,-0.980128824710846,1.2990943193435671,0
Brad White,2015,Indianapolis Colts (NFL),outside linebackers,D,LB,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Clyde Christensen,2015,Indianapolis Colts (NFL),quarterbacks,O,QB,3,19,0.688,0.563,0,0,-0.2894506752490997,-0.061142411082983024,0.8730853199958801,0.5313972234725952,-0.7927532792091371,0.3161349594593048,-0.7277769446372986,0.7652366757392883,0
Roy Anderson,2015,Indianapolis Colts (NFL),safeties,D,Sec,3,10,0.75,0.713,0,0,-0.5045360922813416,-0.4338849186897278,0.06908605247735977,0.14749982953071594,-0.7321168184280396,-0.2300508767366409,-0.9410831928253174,1.111215114593506,0
Mike Gillhamer,2015,Indianapolis Colts (NFL),secondary,D,Sec,3,11,0.688,0.547,0,0,0.0530165545642376,-0.5932513475418091,-0.2244233936071396,-0.3798786103725433,-0.9755371212959291,0.41374918818473816,-0.3997571468353272,0.7599835395812988,0
Alfredo Roberts,2015,Indianapolis Colts (NFL),tight ends,O,TE,3,12,0.688,0.588,0,0,-0.6088190078735352,0.4878996312618256,0.30056899785995483,-0.2574921250343323,-0.3979604244232178,0.002363753505051136,-0.14189843833446505,0.4111381471157074,0
Charlie Williams,2015,Indianapolis Colts (NFL),wide receivers,O,WR,3,9,0.688,0.688,0,0,-0.6023512482643127,0.05953141674399376,0.836898148059845,0.6874085664749146,-1.1536983251571655,0.04291393607854843,-0.6328500509262085,0.8546556234359741,0
Jim Hostler,2015,Indianapolis Colts (NFL),wide receivers,O,WR,3,15,0.75,0.656,0,0,0.14661690592765808,-0.5391324758529663,0.23743079602718356,-0.13759845495224,-0.11890050023794176,-1.0213663578033447,-0.6615440249443054,0.7242565155029297,0
Joe Philbin,2016,Indianapolis Colts (NFL),offensive line,O,OL,3,13,0.938,0.55,0,0,1.708794355392456,0.7205783128738403,-0.06268417835235596,-0.04984265565872192,0.16737449169158936,-0.0009371963096782564,0.16096331179141998,-1.0107245445251465,0
Greg Williams,2016,Indianapolis Colts (NFL),defensive backs,D,Sec,3,2,0.0,0.0,0,0,0.5376692414283752,0.4612109363079071,1.2341040372848509,-1.0071675777435305,-0.8845454454421997,0.8809682726860046,0.07684523612260817,0.5007832050323486,0
